project,date,revision,files,async_declarations,await_declarations,const_declarations,class_declarations,arrow_function_declarations,let_declarations,export_declarations,yield_declarations,import_statements,promise_declarations,promise_all_and_then,default_parameters,rest_statements,spread_arguments,array_destructuring,object_destructuring,errors,statements
vega,24-04-2017,9f35b7e88e38b412a9a13d5be59aad0abaef0515,366,0,0,0,0,1452,0,354,0,495,6,3,0,0,0,0,0,34,16259
vega,24-04-2017,38d68d2dc2d11e434e18f71bf69c6cd742bc7377,541,0,0,0,0,1803,0,622,0,933,6,3,0,0,0,0,0,35,22049
vega,26-04-2017,a8581376a860eb233d0b533b16a09fb3c738ad02,493,0,0,0,0,1675,0,526,0,790,6,3,0,0,0,0,0,35,19843
vega,26-04-2017,577f8d6bc05cf80a4d1cbc7a46eb37ac1fe9a0a7,260,0,0,0,0,1050,0,233,0,308,6,3,0,0,0,0,0,34,10802
vega,01-05-2017,1f5833f87c0c1e42219850049af98433e82dd8ab,38,0,0,0,0,33,0,11,0,6,0,1,0,0,0,0,0,34,153
vega,10-05-2017,8535679354401748307c1b219c426d736b134869,230,0,0,0,0,969,0,193,0,250,6,3,0,0,0,0,0,34,9688
vega,11-05-2017,2dbfc2fefcb663d35fabf7a625f66322c9fab4d7,38,0,0,0,0,33,0,11,0,6,0,1,0,0,0,0,0,34,153
vega,11-05-2017,c39710c71d2a3b9fc11ba63806cc0b9e745ca16f,195,0,0,0,0,522,0,103,0,208,3,1,0,0,0,0,0,34,5077
vega,11-05-2017,e0c4799f6cd9d634f90a0f3e90035df051520f43,493,0,0,0,0,1675,0,528,0,790,6,3,0,0,0,0,0,35,19844
vega,17-05-2017,8481a374a1bb6c8082d9c4b5b1620202a16537b0,262,0,0,0,0,1052,0,234,0,315,6,3,0,0,0,0,0,34,10842
vega,18-05-2017,1502eee4e82f63e392da975044b60c58773e12ba,230,0,0,0,0,973,0,193,0,250,6,3,0,0,0,0,0,34,9688
vega,19-05-2017,115fe96c236e84280b184d2902980ff165b804f1,493,0,0,0,0,1673,0,527,0,791,6,3,0,0,0,0,0,35,19850
vega,23-05-2017,6fa790b5a5637a518938882c435888d64b8ed08a,38,0,0,0,0,33,0,11,0,6,0,1,0,0,0,0,0,34,153
vega,24-05-2017,b5a1636a5d72ed9e794c433102ec7fee8cf464db,541,0,0,0,0,1806,0,622,0,933,6,3,0,0,0,0,0,35,22056
vega,24-05-2017,d2a5199c1752c2c874be975770d6213b18bea639,38,0,0,0,0,33,0,11,0,6,0,1,0,0,0,0,0,34,153
vega,29-05-2017,4a7160995b21cb7d4f509ef7cdd40e93edcc9233,386,0,0,0,0,1521,0,379,0,523,6,3,0,0,0,0,0,34,17146
vega,01-06-2017,3ec25e6a4212a8bb82ab3df9379356a6d66d83f0,230,0,0,0,0,972,0,195,0,250,6,3,0,0,0,0,0,34,9710
vega,01-06-2017,36efa247e2e34213d95f42deaa7207ec4bc30767,38,0,0,0,0,33,0,11,0,6,0,1,0,0,0,0,0,34,153
vega,03-06-2017,5807c6448dc649c61ba3d8d67ce1be4dc163043b,88,0,0,0,0,171,0,48,0,22,2,1,0,0,0,0,0,34,1203
vega,04-06-2017,8c8c686dc4ac4a6ae146d9b776227e13ec65618e,366,0,0,0,0,1454,0,355,0,496,6,3,0,0,0,0,0,34,16278
vega,04-06-2017,a54062e92b379243bcccb7b2884d2fae68fac1e4,245,0,0,0,0,1034,0,216,0,284,6,3,0,0,0,0,0,34,10442
vega,04-06-2017,36d52b68e184d975930ccc3b55d4d4edf02937c6,195,0,0,0,0,522,0,103,0,208,3,1,0,0,0,0,0,34,5070
vega,05-06-2017,1913e46ddd4064bc96933d3c9fe01f5f46aa348c,493,0,0,0,0,1674,0,527,0,791,6,3,0,0,0,0,0,35,19853
vega,05-06-2017,a05cdc65f827150b387dbe8f04a2ad01e7208279,141,0,0,0,0,499,0,109,0,87,3,1,0,0,0,0,0,34,5254
vega,06-06-2017,89470d4a8339e015fbe4a302f59f38f37e4bd326,38,0,0,0,0,33,0,11,0,6,0,1,0,0,0,0,0,34,153
vega,08-06-2017,5420fd8ec1a327afb758af778f40a2398d5658f3,230,0,0,0,0,972,0,195,0,250,6,3,0,0,0,0,0,34,9711
vega,08-06-2017,98d60bcb181406222042cece354aa437d78b689e,542,0,0,0,0,1811,0,622,0,936,6,3,0,0,0,0,0,35,22106
vega,08-06-2017,c7100544c2faacebd64becc00206feab0d1d259e,262,0,0,0,0,1052,0,234,0,315,6,3,0,0,0,0,0,34,10843
vega,09-06-2017,d048a6c3b7afc7c174cc78d1008b7ea178bba2ce,349,0,0,0,0,1420,0,335,0,454,6,3,0,0,0,0,0,34,15597
vega,12-06-2017,6f90ead734892b9763cb84953bc0dc3cdfdc649d,493,0,0,0,0,1677,0,528,0,791,6,3,0,0,0,0,0,35,19906
vega,12-06-2017,fb439bb2b54fb5bc18b399e8b5f3d856668ed636,198,0,0,0,0,534,0,103,0,213,3,1,0,0,0,0,0,34,5293
vega,14-06-2017,01a821c9be4ecd35bd9b95f75a182e56af359e55,38,0,0,0,0,33,0,11,0,6,0,1,0,0,0,0,0,34,153
vega,17-06-2017,be3b1f6640b08a6018319d70dba89c0d2e367a40,348,0,0,0,0,1414,0,333,0,453,6,3,0,0,0,0,0,34,15498
vega,17-06-2017,92c4c82f6a3bdd32b0f49ce1284e61b9ca040d73,349,0,0,0,0,1420,0,335,0,454,6,3,0,0,0,0,0,34,15610
vega,17-06-2017,0865f923b9db6b9d7480ffb19e23cfcac1b542ac,262,0,0,0,0,1052,0,234,0,315,6,3,0,0,0,0,0,34,10858
vega,17-06-2017,a1b702fb49de566cd4c5a9861ecc35c9da6acf25,378,0,0,0,0,1486,0,376,0,511,6,3,0,0,0,0,0,34,16721
vega,18-06-2017,248a1c8ef502676a773999b9149427903c9c6a8b,152,0,0,0,0,618,0,117,0,103,6,3,0,0,0,0,0,34,5808
vega,18-06-2017,e576bb3be6b362ccbd13f9123a58fb6bf2dcc7df,104,0,0,0,0,257,0,64,0,33,2,1,0,0,0,0,0,34,1918
vega,18-06-2017,5a8bfb562049eb40a93ab9eabd14b849c42be0a8,88,0,0,0,0,171,0,48,0,22,2,1,0,0,0,0,0,34,1284
vega,18-06-2017,4b48ec887f350bbe445a6ea27e1f73297c0687b0,386,0,0,0,0,1521,0,379,0,523,6,3,0,0,0,0,0,34,17226
vega,18-06-2017,bdd8c724cc67411c3f5691b667f7c9217d3fe619,245,0,0,0,0,1034,0,216,0,284,6,3,0,0,0,0,0,34,10516
vega,18-06-2017,ba7b7b1b0a63dfeefd5a7b45bfdc22cfac574291,366,0,0,0,0,1454,0,355,0,496,6,3,0,0,0,0,0,34,16312
vega,19-06-2017,4bd477cacb7e38f5e3e3560181d852fd2889ddd9,542,0,0,0,0,1811,0,622,0,936,6,3,0,0,0,0,0,35,22110
vega,20-06-2017,6cf026928c8ea64b16b79a3e5bf02df7cb10a815,198,0,0,0,0,536,0,103,0,213,3,1,0,0,0,0,0,34,5307
vega,20-06-2017,5dd635292a9ede6a0f72caabd3cabfa1582a7672,493,0,0,0,0,1677,0,529,0,794,6,3,0,0,0,0,0,35,19891
vega,21-06-2017,e5b651032b4f7491e08255490b0f27ac236d55bb,230,0,0,0,0,972,0,195,0,250,6,3,0,0,0,0,0,34,9850
vega,21-06-2017,a073ce62118fc96a5414194cbfe07021a6a65f6b,38,0,0,0,0,33,0,11,0,6,0,1,0,0,0,0,0,34,153
vega,30-06-2017,5ca6294a1d729f98367fa0fa310c836f1da5768d,88,0,0,0,0,171,0,48,0,22,2,1,0,0,0,0,0,34,1284
vega,30-06-2017,2586c70ad462dbc1ff03c1ec0b230f1acdd4c6bf,104,0,0,0,0,257,0,64,0,33,2,1,0,0,0,0,0,34,1918
vega,01-07-2017,69f1eb90af0fdf3f62e73022ab3ea57030a46904,141,0,0,0,0,499,0,109,0,87,3,1,0,0,0,0,0,34,5273
vega,01-07-2017,60218b5938ebc9e59b8330a3102a12592a79c161,133,0,0,0,0,415,0,104,0,82,3,1,0,0,0,0,0,34,3590
vega,01-07-2017,1a4712b6bf68026480bbf744624fe830a6ba7e76,152,0,0,0,0,618,0,117,0,103,6,3,0,0,0,0,0,34,5808
vega,01-07-2017,87ff5bdf3858a37df60bd93ec55101dbda096952,230,0,0,0,0,972,0,195,0,250,6,3,0,0,0,0,0,34,9850
vega,02-07-2017,3525071b07f4af4d26ee411d47f60837bf8cbebf,198,0,0,0,0,539,0,103,0,213,3,1,0,0,0,0,0,34,5491
vega,02-07-2017,fe279ff621ae28cf1bc36c22146ca74294d13618,348,0,0,0,0,1414,0,333,0,453,6,3,0,0,0,0,0,34,15498
vega,02-07-2017,1172cdf4a7d827d807c2d33ef841c20e98a2193e,378,0,0,0,0,1486,0,376,0,511,6,3,0,0,0,0,0,34,16721
vega,02-07-2017,db3b761a3553962cb17c36335a7dccf043758237,262,0,0,0,0,1052,0,234,0,315,6,3,0,0,0,0,0,34,10858
vega,02-07-2017,d1e8b37a09447d49ef963dd3915222001eadbf7a,386,0,0,0,0,1521,0,379,0,523,6,3,0,0,0,0,0,34,17226
vega,02-07-2017,50071d02bd77bc3de0b019f05fb9b9b21535ef20,381,0,0,0,0,1496,0,378,0,518,6,3,0,0,0,0,0,34,16822
vega,02-07-2017,b43dbe07568754bf22d9944f257972ca95825461,349,0,0,0,0,1420,0,335,0,454,6,3,0,0,0,0,0,34,15610
vega,02-07-2017,fca8e4fd6fcebdba5474083199619f1c03dcd51a,366,0,0,0,0,1454,0,355,0,496,6,3,0,0,0,0,0,34,16311
vega,03-07-2017,401d102eb5cee49bcd33225605e82d93139f0521,515,0,0,0,0,1735,0,605,0,868,6,3,0,0,0,0,0,35,21046
vega,04-07-2017,cc1316a566d8e78c196aa97fbaba91d811dabc54,494,0,0,0,0,1680,0,536,0,796,6,3,0,0,0,0,0,35,20049
vega,04-07-2017,59ba022812ff9feca1eb8cd1e3737f5684ec044b,544,0,0,0,0,1813,0,622,0,940,6,3,0,0,0,0,0,35,22249
vega,04-07-2017,930c32fc5d3cea5d7619968ffbb663b9de8fd2be,38,0,0,0,0,33,0,11,0,6,0,1,0,0,0,0,0,34,153
vega,06-07-2017,5ccc4d5978d966892817b2bdef56de8e3b1775a4,245,0,0,0,0,1034,0,216,0,284,6,3,0,0,0,0,0,34,10554
vega,11-07-2017,64dc82fdb4ffbf321d6a7d257db14f24e7ad9bf1,198,0,0,0,0,542,0,103,0,213,3,1,0,0,0,0,0,34,5520
vega,11-07-2017,d5cf02e5b76832ec55f9975c01fa52522769a4a2,366,0,0,0,0,1454,0,355,0,496,6,3,0,0,0,0,0,34,16312
vega,11-07-2017,709dade7fec6506144127f91aff8b3c42a0e0645,88,0,0,0,0,172,0,49,0,22,2,1,0,0,0,0,0,34,1288
vega,11-07-2017,56e9b1e5d7a00a09aec6d4786be6e1a6b7b412b9,152,0,0,0,0,618,0,117,0,103,6,3,0,0,0,0,0,34,5817
vega,11-07-2017,fa82696a8bde4a43de8a4dc4b1e9619374bf03ff,544,0,0,0,0,1814,0,622,0,941,6,3,0,0,0,0,0,35,22264
vega,11-07-2017,7642974125a1f349be7b43220c4751f2d0d6ee1d,38,0,0,0,0,33,0,11,0,6,0,1,0,0,0,0,0,34,153
vega,12-07-2017,034bd3fed4c8df75d8716f069a1f85f2788b7663,494,0,0,0,0,1679,0,537,0,796,6,3,0,0,0,0,0,35,20060
vega,13-07-2017,2049d1e0190af22ed549e86533681ac41594c16e,262,0,0,0,0,1053,0,234,0,316,6,3,0,0,0,0,0,34,10866
vega,13-07-2017,70a0b7467873bd1c2e3c0ab9a4ae2a42b53891ce,133,0,0,0,0,415,0,104,0,82,3,1,0,0,0,0,0,34,3603
vega,13-07-2017,171a084b7f27629bb16ba4351386847214973f19,515,0,0,0,0,1735,0,605,0,868,6,3,0,0,0,0,0,35,21050
vega,14-07-2017,60cb0680a3021c3b4afb3b67124575e23f41245c,245,0,0,0,0,1034,0,216,0,284,6,3,0,0,0,0,0,34,10555
vega,15-07-2017,9ed2d455afec70e99038b644bf219961bcd13019,104,0,0,0,0,257,0,64,0,33,2,1,0,0,0,0,0,34,1918
vega,17-07-2017,cdfffdf3f6b0f091d5eae6efd0f595109c586679,230,0,0,0,0,972,0,195,0,250,6,3,0,0,0,0,0,34,9852
vega,19-07-2017,4724c602cf9aa33b64dc716adf6cea7bf8097c04,38,0,0,0,0,33,0,11,0,6,0,1,0,0,0,0,0,34,153
vega,19-07-2017,40d19b581e2f94c53a26317693be6b975c05f59d,198,0,0,0,0,544,0,103,0,213,3,1,0,0,0,0,0,34,5556
vega,20-07-2017,637df7fe56cca674019987e581c17dafc1c1205d,349,0,0,0,0,1420,0,335,0,454,6,3,0,0,0,0,0,34,15620
vega,20-07-2017,3560b8f521f91c2d9ea62c450b67b04f5c4ce930,494,0,0,0,0,1679,0,538,0,796,6,3,0,0,0,0,0,35,20067
vega,20-07-2017,a67f1b4ac88c2f8f93128ea4f900880075589893,544,0,0,0,0,1815,0,626,0,942,6,3,0,0,0,0,0,35,22330
vega,28-07-2017,e62f0ed0e9f583c4987b94f6be35184f73d0fa50,262,0,0,0,0,1053,0,234,0,316,6,3,0,0,0,0,0,34,10865
vega,28-07-2017,f1e1ccd0860f1a4530942ed4000f4609ee527c2e,198,0,0,0,0,544,0,109,0,220,3,1,0,0,0,0,0,34,5565
vega,28-07-2017,67b0f368eadd3d18b95ab7999ea6fd97108c450e,515,0,0,0,0,1736,0,605,0,869,6,3,0,0,0,0,0,35,21054
vega,28-07-2017,67149e9cd2f0fdb26d4f6f87c19d76cecd444417,39,0,0,0,0,37,0,11,0,6,0,1,0,0,0,0,0,34,162
vega,28-07-2017,e36777660ee9ffdd14956b428380d30ec91aff69,88,0,0,0,0,174,0,49,0,23,2,1,0,0,0,0,0,34,1320
vega,30-07-2017,690154bebd4f15b7e860476427e80a218dfc0469,494,0,0,0,0,1680,0,539,0,798,6,3,0,0,0,0,0,35,20074
vega,05-08-2017,daf3e18dd5d3300e2122927b485d051ec9a0f915,249,0,0,0,0,1038,0,229,0,285,6,3,0,0,0,0,0,34,10624
vega,05-08-2017,0d6febd826cae25a28e351b9fffc35ee5f3a5a7f,363,0,0,0,0,1453,0,362,0,483,6,3,0,0,0,0,0,34,16293
vega,05-08-2017,58c22f0d67b40281b691056d1ec414605c21a17d,337,0,0,0,0,1367,0,294,0,432,6,3,0,0,0,0,0,34,14804
vega,05-08-2017,671666a7e880cf36352ab32553fca576d6a22768,346,0,0,0,0,1413,0,334,0,448,6,3,0,0,0,0,0,34,15488
vega,05-08-2017,b72a580e18f4b524080891048582b623c5b8615d,348,0,0,0,0,1421,0,335,0,451,6,3,0,0,0,0,0,34,15617
vega,05-08-2017,834c4565993d32213723299b5b973153fca638e6,380,0,0,0,0,1496,0,378,0,515,6,3,0,0,0,0,0,34,16818
vega,05-08-2017,bfc2df99fb363ec49b0e28a575d942570faa8194,386,0,0,0,0,1520,0,379,0,520,6,3,0,0,0,0,0,34,17225
vega,05-08-2017,c29e8fe4ba436df02656e96cdbb79439c1948abe,516,0,0,0,0,1736,0,608,0,871,6,3,0,0,0,0,0,35,21064
vega,05-08-2017,4749efcdd099a90b1121a596a26e5d2391bbb300,536,0,0,0,0,1794,0,625,0,916,6,3,0,0,0,0,0,35,21625
vega,08-08-2017,b0ce76b5a872aa69b6d6904a86204ba0caba6006,129,0,0,0,0,362,0,103,0,80,3,1,0,0,0,0,0,34,3143
vega,08-08-2017,fb7b81ef33aaec8b8ec22abb353fcc2e48814014,259,0,0,0,0,1058,0,240,0,307,6,3,0,0,0,0,0,34,10892
vega,08-08-2017,9be0ef6cb4c23da39b920da8ba6480224e61e952,494,0,0,0,0,1684,0,543,0,803,6,3,0,0,0,0,0,35,20130
vega,08-08-2017,9eca8911a253e5a5c6ef650ef006dc8c69833f45,39,0,0,0,0,37,0,11,0,11,0,1,0,0,0,0,0,34,168
vega,08-08-2017,a36c88a6dc0a46e9b76fbdb8fde3f99706c325be,317,0,0,0,0,1289,0,281,0,399,6,3,0,0,0,0,0,34,13546
vega,11-08-2017,70ca19934e8bfa4e9a5de9dd637a5a364280a15b,246,0,0,0,0,1034,0,219,0,285,6,3,0,0,0,0,0,34,10563
vega,11-08-2017,6b2496626c91e29dda0f6f702e0e1debf7ced20d,375,0,0,0,0,1490,0,377,0,510,6,3,0,0,0,0,0,34,16739
vega,15-08-2017,ee2cef9206baa73751dc17cc5e789cf11cf6628c,39,0,0,0,0,37,0,11,0,11,0,1,0,0,0,0,0,34,168
vega,16-08-2017,0180558c6dcf81108daa5bd01c61dff3058a5ef7,129,0,0,0,0,362,0,103,0,81,3,1,0,0,0,0,0,34,3144
vega,17-08-2017,c421a44f1587d126c0048bd063618aa924d90d8f,363,0,0,0,0,1453,0,363,0,485,6,3,0,0,0,0,0,34,16315
vega,17-08-2017,dd98e06e92f6aceff99b2fe18e5dfd5985ad96c7,536,0,0,0,0,1794,0,625,0,916,6,3,0,0,0,0,0,35,21625
vega,17-08-2017,f7e82c14291f14bc66a67cbfe9c4f1bfbf36fbb7,493,0,0,0,0,1683,0,544,0,803,6,3,0,0,0,0,0,35,20135
vega,23-08-2017,17958e16838732cddb425743a435c5544354c483,39,0,0,0,0,37,0,11,0,11,0,1,0,0,0,0,0,34,168
vega,24-08-2017,b6456839ae658feef265c1190a6c348aaf9f5311,317,0,0,0,0,1289,0,281,0,399,6,3,0,0,0,0,0,34,13549
vega,25-08-2017,f8aee5ccb82f1890607101452e5ee117420cecac,493,0,0,0,0,1683,0,544,0,803,6,3,0,0,0,0,0,35,20135
vega,02-09-2017,e35d2d13a79e17a4b6a264921cb43a16ce6eecb0,363,0,0,0,0,1453,0,363,0,485,6,3,0,0,0,0,0,34,16315
vega,07-09-2017,f57398d7cf555b8d546380377bd3805c135a2798,39,0,0,0,0,37,0,11,0,11,0,1,0,0,0,0,0,34,168
vega,08-09-2017,372839ce1e955ef1f1b5de9e2b9a34461cb4d222,364,0,0,0,0,1457,0,366,0,485,6,3,0,0,0,0,0,34,16361
vega,09-09-2017,13ef1a3e2b4c80cb993c3de030aed61299bb50e5,493,0,0,0,0,1683,0,544,0,804,6,3,0,0,0,0,0,35,20156
vega,13-09-2017,fe2a31ad233899f4eb693a57abcd227ea85c0b5e,39,0,0,0,0,38,0,11,0,11,0,1,0,0,0,0,0,34,172
vega,27-09-2017,ebf68101638b98144dfbbf89c69112b507016a4b,493,0,0,0,0,1683,0,544,0,804,6,3,0,0,0,0,0,35,20156
vega,28-09-2017,69513dd9ac39ee3d16e4d2b131e2eb50a25090e5,105,0,0,0,0,257,0,67,0,39,2,1,0,0,0,0,0,34,1928
vega,28-09-2017,33fe23308f080015c74b47bf773460a435c85874,90,0,0,0,0,184,0,56,0,26,2,1,0,0,0,0,0,34,1391
vega,28-09-2017,c34a2dd4c1362e02a8b972e769c2bee2f62d4bd0,363,0,0,0,0,1453,0,365,0,485,6,3,0,0,0,0,0,34,16330
vega,29-09-2017,02284d4957f6e3ac27831f2b40e5870e5d9f7304,338,0,0,0,0,1370,0,298,0,435,6,3,0,0,0,0,0,34,14838
vega,29-09-2017,bc0604cd77a19966867cae4945f88bea053b9fee,492,0,0,0,0,1681,0,538,0,804,6,3,0,0,0,0,0,35,20146
vega,29-09-2017,62ea76d9dcd6776c0e4cbfa9516e8d79fd679b91,386,0,0,0,0,1520,0,379,0,521,6,3,0,0,0,0,0,34,17234
vega,29-09-2017,8ccfd38a57301d1a510ecf8299f17e24aef34189,230,0,0,0,0,972,0,195,0,250,6,3,0,0,0,0,0,34,9864
vega,29-09-2017,7345a90fb3434406771e88fa06677cf8e053ad8a,39,0,0,0,0,38,0,11,0,11,0,1,0,0,0,0,0,34,172
vega,30-09-2017,1abdd9ef7208d468cd219a5f3c38a41571eb0c5f,319,0,0,0,0,1304,0,282,0,402,6,3,0,0,0,0,0,34,13712
vega,30-09-2017,dfe0c1ead9b2cfbbc3b7c8e2515da2ce98e3a440,536,0,0,0,0,1794,0,625,0,916,6,3,0,0,0,0,0,35,21625
vega,30-09-2017,b78b670dccdeca66c628ac0c0b6b0efb35515b46,364,0,0,0,0,1457,0,366,0,485,6,3,0,0,0,0,0,34,16363
vega,02-10-2017,3c165fa99815bf88da3c88fe2134569ecbe89e2f,39,0,0,0,0,38,0,11,0,11,0,1,0,0,0,0,0,34,172
vega,05-10-2017,d79bbe6f8ff17c8fb29e2039ac8228c0e99aba4f,129,0,0,0,0,362,0,103,0,81,3,1,0,0,0,0,0,34,3146
vega,13-10-2017,cfa80e2bdb2cfb0c874264fd7a3f44c9d2ad3fb3,39,0,0,0,0,38,0,11,0,11,0,1,0,0,0,0,0,34,172
vega,16-10-2017,7a8a21079b3ce7ea1ef82c1d69652e455973d3ce,152,0,0,0,0,618,0,117,0,103,6,3,0,0,0,0,0,34,5821
vega,18-10-2017,9200d9da25c0a42d460f83c88896f6b3751bef31,230,0,0,0,0,973,0,195,0,250,6,3,0,0,0,0,0,34,9879
vega,23-10-2017,1198dae83c70f83637bb174bd3d5167c89ee10ce,39,0,0,0,0,44,0,11,0,11,0,0,0,0,0,0,0,34,286
vega,25-10-2017,24068d11db738149e7b727bfb72b2ead8514d4e5,364,0,0,0,0,1457,0,366,0,485,6,3,0,0,0,0,0,34,16363
vega,25-10-2017,c6a32889bd2f8c571fea5b57d9683f2607dc35bd,319,0,0,0,0,1304,0,282,0,402,6,3,0,0,0,0,0,34,13712
vega,25-10-2017,5a7395338fc45bf53234b8c1a7b7fcf5864e79a0,516,0,0,0,0,1736,0,608,0,871,6,3,0,0,0,0,0,35,21064
vega,25-10-2017,7275e40a72a308c5e9805f16f1e9aa2aa32ebf59,493,0,0,0,0,1682,0,538,0,805,6,3,0,0,0,0,0,35,20151
vega,25-10-2017,eb129065ddb93f6a15cdf4284907670cfbff219a,90,0,0,0,0,186,0,56,0,26,2,1,0,0,0,0,0,34,1418
vega,25-10-2017,8afb7f5b68e20bfd59f62be56580670eb913205b,536,0,0,0,0,1794,0,625,0,916,6,3,0,0,0,0,0,35,21625
vega,31-10-2017,b05e13cdf5160d660bf2b75a089cfe9dbacf67aa,39,0,0,0,0,44,0,11,0,11,0,0,0,0,0,0,0,34,286
vega,03-11-2017,ee5c73b5f9653f3e439f6c2b8df0aae3696c455e,39,0,0,0,0,44,0,11,0,11,0,0,0,0,0,0,0,34,286
vega,11-11-2017,5024ef7eb7da036f12b3198f3c6169edd679284a,230,0,0,0,0,973,0,195,0,250,6,3,0,0,0,0,0,34,9879
vega,18-11-2017,df2f8c7fb587ce3d8c2492467633534503b73c35,39,0,0,0,0,44,0,11,0,11,0,0,0,0,0,0,0,34,286
vega,30-11-2017,c391885fb424b3e704aa8f4031e4ca29449b1a35,364,0,0,0,0,1457,0,366,0,485,6,3,0,0,0,0,0,34,16363
vega,30-11-2017,c7243ae039708c56e3925ce4e3e0ed94b9201d41,152,0,0,0,0,618,0,117,0,103,6,3,0,0,0,0,0,34,5821
vega,30-11-2017,18dfcb3d93bca439fe0d0d6f4fbfc93cc0b50217,338,0,0,0,0,1370,0,298,0,435,6,3,0,0,0,0,0,34,14842
vega,30-11-2017,c180f28a29c8aca4e8a0703bed988747f5c15d7c,536,0,0,0,0,1794,0,625,0,916,6,3,0,0,0,0,0,35,21640
vega,30-11-2017,4cab6c8ac40dba73f173ed40d05cc4176bda2d4c,493,0,0,0,0,1682,0,538,0,805,6,3,0,0,0,0,0,35,20148
vega,30-11-2017,3fbc1001e1368f7d1bdeebd6ee247a13258faf65,39,0,0,0,0,44,0,11,0,11,0,0,0,0,0,0,0,34,286
vega,08-12-2017,29ca74d77341e143ffd886053e51b61d1441b2a6,39,0,0,0,0,44,0,11,0,11,0,0,0,0,0,0,0,34,286
vega,14-12-2017,7af1d86701146fbfd0e955693700faccfd8c5fe9,493,0,0,0,0,1682,0,538,0,805,6,3,0,0,0,0,0,35,20151
vega,22-12-2017,8e5445f9ea8b91eedeeb4f300efbf1c0621ed5f3,39,0,0,0,0,44,0,11,0,11,0,0,0,0,0,0,0,34,286
vega,22-12-2017,43fcb251b7fe54bdeada00e6e65512eac3c58471,39,0,0,0,0,44,0,11,0,11,0,0,0,0,0,0,0,34,286
vega,23-12-2017,a5cdf6dfd1308202587a670a01701d4752e074bb,493,0,0,0,0,1682,0,538,0,805,6,3,0,0,0,0,0,35,20151
vega,23-12-2017,e0ab8aac45ed7e0a9e183c74191d38c5fda3a3b5,230,0,0,0,0,973,0,195,0,250,6,3,0,0,0,0,0,34,9883
vega,29-12-2017,5eaae8875182623cca34d4f6bdaa3ad0d8652f56,129,0,0,0,0,362,0,103,0,81,3,1,0,0,0,0,0,34,3152
vega,17-01-2018,594346214bda44d45a62b5ade7a4edc70c9efa9c,230,0,0,0,0,973,0,195,0,250,6,3,0,0,0,0,0,34,9887
vega,18-01-2018,672bdcbab8d62fe65bc442bb9f4476f2c749c8de,494,0,0,0,0,1684,0,539,0,805,6,3,0,0,0,0,0,35,20167
vega,18-01-2018,271314fae22d0f64f385c8488b95422bb477840d,39,0,0,0,0,44,0,11,0,11,0,0,0,0,0,0,0,34,286
vega,19-01-2018,2087c29f23278bf2a0a67509bcab6e495cc16df9,536,0,0,0,0,1794,0,625,0,916,6,3,0,0,0,0,0,35,21640
vega,25-01-2018,5e09c77fe2f30bfa78066adafd759ef22f79a102,386,0,0,0,0,1520,0,379,0,521,6,3,0,0,0,0,0,34,17219
vega,25-01-2018,7e0399cc3bcae89a4fd8b3addb7014c18ce17747,229,0,0,0,0,972,0,193,0,249,6,3,0,0,0,0,0,34,9859
vega,25-01-2018,606c2265776542e3b26e4e4e04e6b0086745bf87,38,0,0,0,0,75,0,1,0,0,2,1,0,0,0,0,0,34,385
vega,26-01-2018,c104b28db6cb7873204006d6793e55d3a05cac8c,39,0,0,0,0,44,0,11,0,11,0,0,0,0,0,0,0,34,286
vega,30-01-2018,af0a97cd7c9556d1f57f509bce2dcedca228709b,544,0,0,1,0,1813,0,635,0,925,6,3,0,0,0,0,0,35,21865
vega,01-02-2018,a40281fbc6f72f53d12d595cec7f36f64e2d7c59,338,0,0,0,0,1370,0,298,0,435,6,3,0,0,0,0,0,34,14848
vega,03-02-2018,bae2a516dc0d2ed74cd3b11aea3ab055f4042d6b,39,0,0,0,0,44,0,11,0,11,0,0,0,0,0,0,0,34,286
vega,05-02-2018,64b390eac4f90dedbdb34656fbc252fd2902a12e,90,0,0,0,0,186,0,56,0,26,2,1,0,0,0,0,0,34,1418
vega,06-02-2018,3509ac5e2f699ea5a1a4ab092756406e2cf05af3,246,0,0,0,0,1034,0,222,0,284,6,3,0,0,0,0,0,34,10565
vega,08-02-2018,ad00593b4e4cbf27a40379e00099bb98fc56cf20,229,0,0,0,0,973,0,193,0,249,6,3,0,0,0,0,0,34,9865
vega,08-02-2018,67e5a33f90876d582b989bec8fb5db8c7fa9674f,494,0,0,0,0,1684,0,539,0,805,6,3,0,0,0,0,0,35,20167
vega,10-02-2018,67b8df8c7bb9fce7161c46515655a8c444bd8d3e,129,0,0,0,0,363,0,103,0,81,3,1,0,0,0,0,0,34,3151
vega,11-02-2018,1a309537e73e6ecd736b2d4c14ac3c6ba69d73f8,39,0,0,0,0,44,0,11,0,11,0,0,0,0,0,0,0,34,286
vega,13-02-2018,442f2d86932f383e40e46ea05b40abd444949810,375,0,0,0,0,1490,0,377,0,510,6,3,0,0,0,0,0,34,16739
vega,14-02-2018,e3cd57ce25c63ca066c8a4360a2c4dd83d2b6b98,259,0,0,0,0,1059,0,240,0,307,6,3,0,0,0,0,0,34,10905
vega,14-02-2018,7a669cb4eb38b2181d601e93bd18167a6149c843,338,0,0,0,0,1370,0,298,0,435,6,3,0,0,0,0,0,34,14858
