Project,previousDate,previousHash,previousValue,changesDate,changesHash,newValue,featureChanges,action
meteor,09-09-2015,95627b3badd4d7925c08a15977cfa46e94380f0b,45,09-09-2015,4413e66f4d9e36d0dfa593ec057d61bab60819e7,0,class_declarations,deletions
meteor,13-10-2015,3158ad020af99419eff08abd2d339600dca701da,45,13-10-2015,7095d253cc814d61825eb27c6bd60d9d191b2f8a,0,class_declarations,deletions
meteor,29-10-2015,58cbe650607fd39865013cb07289a1a7dde779ff,48,30-10-2015,4efa50e937190c0fd37d20f38f396acadc2dc85b,0,class_declarations,deletions
meteor,11-11-2015,3345a2f9f4aa042a59fd12acf8cd5da00caa1a01,47,12-11-2015,6161e14baec0fd814f9ca68dabef8d7485d0a4c7,0,class_declarations,deletions
meteor,17-11-2015,211dd58165b6f58f23c98adc807b0144a0726c9d,48,18-11-2015,abdfd834c8988efb4fadfda848bc927c7e5c124d,0,class_declarations,deletions
meteor,19-11-2015,6b45645ff937c8bbb40580cdd24a3a282ee03223,48,19-11-2015,0ae9ee6bcec4f0b4b9877be8d5e529fd5e838596,0,class_declarations,deletions
meteor,23-11-2015,c239effdad1d43dfdf922319822d2110998ac911,59,23-11-2015,d7f55f0e726810dce31c4474facd964a10ae6652,0,class_declarations,deletions
meteor,25-11-2015,fff2e4666118e509306850da45b5834cedd64e6e,49,25-11-2015,841bd9baa9cc3120372c07b7fa6ce235ddb154fc,0,class_declarations,deletions
meteor,25-11-2015,01689badcf2fe49508bfc7e44ed009a53b44a2ea,49,01-12-2015,c6119dcf61648a4704b35988574628923939e25e,0,class_declarations,deletions
meteor,03-12-2015,312a344b8d01e0c54d5eab69205bbf5baef5eb1f,48,08-12-2015,e3b4f3bf0c8c75733be96400fea2d695166f9890,0,class_declarations,deletions
meteor,09-12-2015,77b628d72356fc0f610788f9b88a68b07bcfd47f,48,09-12-2015,de50983a93c4e8ae4e14d59396252315725ecb27,0,class_declarations,deletions
meteor,13-12-2015,e338abfc3bde1e9c035cdd3fec47f2c9df1953e4,45,17-12-2015,128a9b7e59f75217c0f9db08cf30ee316712c424,0,class_declarations,deletions
